user_id	interested_news_id
U61968	N12554 N15023 N16293 N18978 N19959 N29182 N29515 N31054 N33347 N38813 N40394 N43784 N46057 N46489 N51983 N52012 N53907 N55473 N55758 N61880 N64071
U61969	N33617 N35305 N4567 N6890
U6197	N17422 N21383 N25986 N26250 N32098 N37349 N38795 N46057 N47967 N48284 N53267 N55043 N706
U61970	N16160 N45622 N46759 N56889 N6113 N64734
U61974	N25113 N3259 N36398 N37033 N3841 N43608 N7333 N9072
U61975	N43955 N53585
U61976	N38701
U61977	N11888 N14761 N24421 N34564 N45020 N51706 N54347 N55043 N65185 N9163
U61978	N19347 N36514 N46984 N49587 N54304 N64513
U6198	N43488
U61982	N63970
U61986	N10235 N27437 N48742 N54980
U61989	N1876 N24585 N32979
U61992	N22471 N32754 N40839 N41695 N48473 N58264 N63970
U61995	N48699
U61996	N14742 N42457
U61997	N41881 N54378
U61998	N51636
U61999	N53585 N64273 N7422
U620	N11285 N14840 N17423 N23554 N27826 N32798 N33117 N38159 N39378 N40442 N43524 N56967 N62400
U6200	N34564 N39495 N4510 N62859 N63594
U62000	N58538
U62001	N52500
U62004	N44014 N57485 N60615
U62005	N21019
U62007	N11738
U62009	N34998 N47508
U6201	N45523
U62011	N29197
U62012	N61221
U62013	N12805 N2937 N37011 N52634
U62015	N23394 N27526 N32069 N35729 N45896 N63561
U62016	N11271 N18285 N1940 N20530 N21460 N22499 N29597 N31522 N3259 N34399 N35729 N37120 N37748 N37889 N40442 N44361 N51706 N53585 N54377 N54522 N5534 N60170 N63111 N9674
U62017	N27203
U62018	N14761 N17844 N20979 N23887 N24406 N25634 N25761 N28467 N48164 N54842
U6202	N3259 N36514 N52544
U62022	N3395 N42457
U62023	N11786 N14901 N32246 N3863 N48077 N48742 N48792 N50212 N61103
U6203	N21771 N22499 N28058 N55043 N55557
U62031	N37120 N39777 N41881 N51706
U62034	N51692 N7422
U62038	N64273
U62040	N38330
U62041	N14958 N53585
U62042	N23414 N27526 N51983
U62043	N13312 N13923 N15464 N1581 N29198 N3536 N43955 N44361 N53585 N56456 N8148 N871
U62049	N1581 N17109 N19716 N21215 N21383 N21460 N21685 N22273 N28058 N2994 N34069 N41298 N43955 N48699 N63970 N64273 N7355 N871 N8878
U6205	N28702 N35729 N54469 N54522
U62051	N3500 N55043 N59285 N60094 N65185
U62052	N18106 N2823
U62053	N17990 N32691 N43955
U62054	N15023 N22976 N34069 N46464 N51706 N57491
U62055	N45523 N51706
U62058	N30616
U6206	N56586 N61997
U62060	N10629 N50575
U62061	N29340 N55512
U62063	N45807 N51706
U62064	N5674
U62068	N20495 N51706 N54842
U62071	N15655 N37811
U62074	N12398 N15134 N34069 N43042 N55161 N55776
U62076	N18587 N54469
U62082	N63656
U62084	N13762 N17109 N18743 N20824 N30190 N32691 N34069 N44099 N49088 N54125 N63970 N8148 N8834
U62085	N16199 N45523 N5948
U62086	N11701 N1171 N12020 N20079 N20920 N23177 N27581 N39986 N47525 N48657 N60879
U62087	N26250
U62089	N16506 N19982 N21077
U62090	N23414 N3500 N44251
U62095	N14340 N14742 N14761 N19638 N27526 N30867 N37690 N38215 N42137 N50513 N51706 N59725 N64408
U62097	N27907 N43900
U62099	N42137 N47508 N49699 N55949 N63656 N7328
U621	N21383 N27411 N3654 N44361
U62101	N48829 N53652
U62102	N28058 N53585
U62110	N3309 N40239 N46011 N59718
U62114	N2486 N35729
U62116	N18714 N41224 N55776 N62634
U62117	N19347 N27526 N38701 N57582
U62118	N3491
U6212	N8422
U62121	N13826 N25064 N2814 N38215 N55949 N58084 N61267 N64294
U62125	N12194 N25113 N48742 N53585
U62127	N25113 N27341 N32933 N35729 N38197 N48603 N48742 N52121 N60550 N817
U62128	N35843 N59645 N9674
U6213	N18353 N31213 N31827 N53057 N63854
U62133	N20258 N23547 N24252 N33605 N33617 N34869 N53393 N58264 N58731 N63970 N64071 N7780 N9457
U62137	N11461
U62138	N29804 N35729 N49111 N63180
U62140	N35729 N41298
U62141	N21656 N40716 N40839 N48742
U62148	N57582
U6215	N32643 N64955
U62151	N14734 N17756 N21604 N22260 N23414 N3536 N37739 N42937 N43191 N44021 N46305 N50373 N55897 N56889 N58641 N62290 N63649 N63970 N64730 N6905 N9429
U62156	N1171
U62160	N21460 N21604 N22260 N28229 N32643 N38701 N4255 N53354 N61575 N63970 N64955 N871
U62169	N14417 N25608
U62170	N12194 N15034 N30144 N53216 N58641 N9899
U62173	N17115 N42457 N5075 N8148
U62176	N12168 N31106 N35305 N39930 N53393 N5773 N5896
U62179	N6436
U62181	N31893 N43487
U62185	N15765 N23554 N28702 N37748 N38182 N45999 N5560 N56889 N58856
U62188	N12194 N8148
U62189	N19638 N27581 N31210 N48829 N54161 N64273
U62192	N64273
U62193	N16736 N3500 N3501 N43674 N56586 N60615 N63582
U62194	N11703 N20335 N2235 N23414 N29128 N33502 N40442 N42726 N45519 N5104 N51182 N51706 N59923 N62546 N64408 N6857 N7376 N7535 N871
U62197	N5674
U62198	N45648 N51111 N53585 N63970
U6220	N21138 N41651
U62200	N25258 N40442 N48829
U62201	N24187 N31213 N3259 N38159 N4690 N54469 N61267 N63970
U62205	N15393 N51706
U62208	N2994 N38138
U62209	N50575 N9070
U6221	N43191 N46858
U62212	N17340 N23547 N2823 N40431 N58641
U62213	N64273
U62216	N10156 N12398 N43608 N48682 N58383 N59443
U62217	N20495 N21383 N38701 N63970
U62219	N10897 N14689 N19716 N2823 N30190 N31883 N32010 N5104
U62220	N42726 N62634 N871
U62221	N34399 N63554
U62225	N20495 N32109 N49699
U62228	N18219 N28091 N32412 N40839 N50314 N58183
U62230	N10843 N40839
U62233	N40442 N42457
U62234	N11442 N16019 N18697 N24736 N26345 N35085 N4255 N4371 N4531 N45395 N46157 N46990 N5674 N62366 N63314 N8978
U62236	N4968
U62238	N3908 N43955 N45225
U62239	N40716
U6224	N11551 N58264
U62242	N21178 N59852
U62247	N19347 N23732 N26754 N31057 N31745 N40344 N53585 N6285 N7328
U62249	N37811
U62250	N18005 N2937 N40555 N48925 N49587 N57754 N59984
U62253	N18004 N18496 N18587 N18978 N19238 N21178 N21554 N22969 N24539 N29340 N29515 N30269 N30388 N35224 N36560 N40716 N45999 N47413 N4770 N48284 N50165 N51712 N55798 N6292 N7428 N8929
U62254	N10897 N58264 N64273
U62255	N41298
U62258	N10629 N27608 N3128 N40318 N871
U62261	N5791
U62262	N12722 N2994 N3309 N36751 N58641
U62264	N18285 N41881 N42457
U62268	N30802
U62269	N18649 N4159 N62366
U62271	N3259 N35854
U62272	N14340 N20495
U62273	N10843 N17887 N37416 N58264
U62274	N64273 N64787
U62277	N17292 N34997 N61022
U62282	N16908 N28058
U62283	N871
U62290	N4936 N63970
U62291	N16795 N27581 N29197 N53907 N57353
U62292	N28702 N40453 N44361 N56353
U62293	N1940 N38776
U62294	N26659 N35729
U62296	N21383 N26606 N28144 N37857 N49990 N599
U62297	N21383 N26169 N35729 N37811 N54842
U62298	N20342 N871
U62299	N17452 N23554 N49491 N51983 N7649
U62301	N13968 N14417 N37564 N54469 N65039
U62302	N16349 N27581 N3863 N6980
U62303	N18285 N3259 N40837 N59822 N59922 N6225 N675
U62304	N11307 N3004 N3491 N41881 N42726 N4770 N47889 N60170 N60615 N63970
U62305	N63970
U62307	N19982
U62308	N13429 N14761 N447 N4770 N64513
U62311	N21019 N24075
U62312	N10812 N15855 N18385 N2078 N3395 N38197 N40555 N40658 N48829 N64955 N8907
U62314	N2486 N32691 N51692 N53585
U62315	N24809 N43884 N49680 N806
U62317	N10843 N22260 N29597 N41881
U62321	N45523 N51706 N56011 N64273
U62324	N10843 N15034 N19823 N267 N27864 N46504 N51706 N55497
U62325	N11597 N2937 N3128 N50314 N5902
U62326	N1169 N63810
U62327	N3500 N35729 N41881
U62329	N10884 N20530 N24538 N27447 N34399 N41122 N44361 N46655 N4936 N51489 N51706 N53393 N53470 N53585 N58641 N7535
U6233	N15269 N37011
U62330	N22270 N50807 N52398
U62331	N14417 N21019 N28134 N3491 N9899
U62336	N27464 N64408
U62337	N24614 N53133
U62338	N13575 N15855 N18644 N19131 N19638 N24626 N267 N39498 N40555 N52755 N60186
U62339	N17990 N19823 N25158 N28702 N38197 N42726 N43475 N55949 N56586 N58203 N58538 N62620
U6234	N1171 N29128
U62340	N48120 N4936
U62341	N19638 N33617 N59852 N60615
U62342	N42457 N7376
U62344	N37811
U6235	N14176 N27744 N35607 N48645 N61959
U62357	N13575 N23370 N23414 N29249 N29597 N39985 N46655 N53053 N53393 N55435 N55897 N60550
U62359	N54377 N61880
U62362	N27143
U62369	N15855 N57582
U6237	N12168 N14409 N22525 N29612 N3587 N48815 N5348
U62371	N10821 N10897 N18285 N38701 N63906
U62372	N57754
U62373	N45519 N51706
U62374	N5791
U62379	N12278 N14761
U6238	N45146 N8148
U62382	N14761 N21178 N22270 N2511 N25608 N25623 N25811 N27581 N28376 N28856 N2937 N31244 N3142 N32632 N35729 N37120 N38215 N3863 N40839 N4244 N42454 N45523 N47525 N48742 N52626 N53585 N55897 N63583 N63637 N64071 N6968 N871 N9899
U62386	N44528 N58183
U62388	N12341 N13344 N14314 N16349 N18403 N22880 N25889 N26250 N27984 N29249 N34004 N35313 N38182 N42528 N42801 N48340 N60364 N61131 N64787 N6932 N7062
U62389	N10235 N34997 N56586 N57582 N58264 N63515 N63970
U62393	N34069 N49990 N51692
U62395	N3259
U62397	N55940
U62398	N17292 N23901 N31051
U62400	N10652 N10812 N1180 N22880 N26075 N28910 N32074 N35486 N37242 N40555 N4247 N57754 N5791 N60550 N63970 N9340
U62401	N25608 N48742 N5791
U62402	N13918 N14761 N32691 N3500
U62403	N14454 N14512 N14734 N19959 N21165 N22126 N29340 N37585 N43635
U62405	N19318 N35729 N37331
U62406	N53585 N54980 N64273
U62408	N10884 N13836 N16215 N19381 N21077 N22772 N27012 N27447 N27526 N28134 N31057 N3930 N46582 N4690 N49365 N54497 N55557 N57491 N57886 N63970 N6750
U6241	N15034 N16545 N17498 N19638 N25064 N28158 N3142 N3500 N38330 N38621 N41881 N4255 N43955 N47390 N48663 N54974 N58410 N60441 N63741 N63906 N65039 N6890
U62410	N58264 N63376 N64408
U62414	N35729
U62415	N22270 N29948 N39986 N42137 N44251 N45016 N9641
U62417	N25064 N28833 N6225
U6242	N10896 N21383 N22976 N25113 N27864 N3086 N31931 N32683 N35607 N37384 N3841 N48690
U62421	N10559 N4510 N51187 N64408 N871
U62425	N37242 N56707
U62426	N32177 N60441
U62431	N23590 N27447 N32010 N36751 N45523 N58241 N58264
U62432	N34476 N35729 N42457 N62247 N65111
U62438	N27608 N35305 N39421 N40839 N51489 N61275
U62442	N25314 N53585
U62443	N23737
U62444	N6225 N64513
U62446	N17099 N22471 N26070 N2814 N28833 N51706 N57582 N871
U62449	N28058 N51636 N54834 N58641
U6245	N14417 N19347
U62450	N43353 N45648 N48699 N54516 N58264 N8978
U62453	N10629 N11228 N15765 N21460 N267 N27628 N3863 N38870 N40716 N43675 N52500 N63906 N64408 N871
U62454	N14734 N14761 N15147 N22976 N27341 N28467 N2994 N31883 N36780 N40716 N41881 N44521 N50798 N51706 N56967 N57582 N61869 N62009 N8148 N8855
U62455	N40376
U62457	N10126 N10897 N31057 N35729 N48742 N62546 N62957 N8148
U62459	N11405 N14884 N15765 N20018 N25761 N28702 N50538 N53585 N55582 N57943
U6246	N18587 N24180 N27581 N32641 N37748 N51983
U62462	N17887 N48699
U62463	N41881
U62465	N35486 N58264
U62466	N14724 N35729 N58641
U62468	N26880 N28467 N47981
U6247	N35729 N45648 N45999 N53585
U62470	N15520 N15855 N17990 N25113 N25158 N34574 N35729 N3841 N38591 N39683 N42137 N43955 N47981 N53585 N56586 N62247
U62473	N10235 N26196 N36751 N39498 N40254 N47525 N61826 N9899
U62474	N6754
U62475	N23414 N4247 N64273
U62479	N54564 N724
U6248	N14761 N18285 N23414 N871
U62480	N16199
U62482	N20495
U62484	N45523
U62485	N18285 N38701
U62486	N20342 N2782 N29054 N57754 N63656
U62496	N22499 N27162 N31895 N32641 N34564 N46655 N5560 N55948 N5599 N59024 N63854 N6702
U62498	N3 N55043 N57012 N61022
U625	N14417 N19542 N27581 N29804 N3491 N3561 N38215 N5683 N7574 N8511
U62501	N16215 N40716 N48699 N51706 N6278
U62503	N16804 N28058 N35729 N40716 N48657 N48829 N51491 N53585 N59822 N63180 N64513
U62504	N26230 N871
U62505	N10884 N15034
U62506	N10723 N10986 N12194 N17498 N28667 N30303 N3256 N35729 N58641 N62736
U62509	N30689 N33828 N37811
U6251	N47413 N47889
U62511	N1825 N32641 N60383
U62516	N34069 N40716 N54891 N62546 N728 N8577
U62517	N19823 N28058 N5075
U62518	N29849 N41122
U62519	N55897 N56015 N63583
U62520	N53585
U62521	N12194 N28467 N34476 N37811 N51692
U62524	N30616 N48920 N58641 N8957
U62525	N31057
U62526	N17990 N29197 N30190 N37033 N3841 N47814 N48690 N49088 N65228 N8422
U62528	N14417 N15034 N19638 N27526 N27581 N31893 N37108 N38215 N40555 N41651 N43846 N4770 N5683 N57557 N61103 N8834 N8907
U62532	N18943 N32641 N41183 N54161 N64347
U62538	N23414 N23901 N51706 N63970 N64273
U62539	N50513 N51388 N58641 N62620
U6254	N49262
U62541	N18285 N26682 N3491 N39677 N53585 N6225 N8834
U62545	N32641 N34069
U62552	N17990 N19152
U62556	N19335 N35729 N43778
U62558	N63180
U62563	N53907 N871
U62565	N19347 N20495
U62567	N12047 N28702 N43628 N48340 N48742 N49699 N52631 N58641 N7535
U62570	N15765 N1581 N24538 N27464 N30190 N31181 N36268 N37120 N37748 N40839 N40973 N42536 N54680 N56586 N63180 N8878
U62571	N18587 N22260 N30867 N3259 N37586 N45581 N51706 N59922 N8911
U62572	N6225
U62576	N13836 N57582
U62579	N40716
U62580	N17109 N64273
U62586	N871
U62587	N48690 N57754
U62589	N26659
U6259	N28144 N3086 N36671 N50538
U62590	N63970
U62593	N10575 N10860 N10896 N12291 N12375 N13853 N15254 N1825 N21970 N22103 N22126 N2306 N23732 N24421 N27581 N27628 N27662 N2816 N32916 N34113 N35439 N35729 N37748 N37857 N37889 N38701 N41122 N42994 N43903 N48699 N49987 N5106 N52398 N54842 N63180 N63970 N7333 N8878 N9186
U62594	N17289 N19716 N21348 N24180 N2599 N28058 N33375 N34869 N38159 N38179 N47324 N56355 N59822 N60895 N62342 N63180 N63970 N871
U62595	N11228 N31090
U62596	N35729 N46142
U62597	N2456 N32866 N57203 N9763
U62598	N10689 N14761 N28058 N29128 N49699 N54497 N6890
U626	N58264
U62605	N11699 N13935 N17292 N20495 N2078 N21519 N24075 N32098 N33170 N37120 N37748 N37811 N38182 N38309 N41298 N43092 N43784 N54516 N54842 N56353 N56586 N5948 N59984
U62607	N14191 N7333
U62608	N22260 N29021 N35729 N37857 N49175
U62609	N11273 N14454 N19347 N19903 N26566 N3501 N38312 N41045 N48699 N54522 N56187 N59573
U62611	N10235 N31057 N35729 N48742 N53585 N57491 N57886 N58641 N871
U62612	N35729 N40254
U62614	N12894 N15394 N1637 N18285 N21771 N23554 N23570 N26070 N28058 N30884 N31099 N37586 N41881 N48473 N4936 N53789 N58264 N59922 N8572
U62616	N22270
U62620	N14417
U62621	N22353 N54522 N56142 N56187
U62622	N15394 N41285 N43903
U62623	N41881
U62626	N49809 N57147
U62628	N10843 N38215
U62629	N10629 N10897 N12493 N14185 N18285 N19318 N21019 N21428 N23394 N24187 N30884 N32203 N3500 N38014 N41894 N44521 N48124 N48229 N48742 N52109 N57993 N62395 N62485 N62546 N63970 N8559
U6263	N47947
U62630	N12398 N57385
U62632	N4936 N55582
U62633	N3086 N43263 N49262 N51706 N52333
U62634	N12845 N8940
U62637	N11786 N16215 N17070 N17210 N18378 N1914 N20530 N21460 N21895 N23554 N27581 N30303 N31181 N32069 N32109 N34564 N35729 N37889 N38330 N46582 N50580 N54834 N58641 N59649 N6225 N63491 N63970 N7328 N7535 N871
U62638	N14417 N17500 N21519 N25258 N46063 N50760
U62639	N45395
U62642	N49111 N57886
U62644	N21872 N3863 N43675 N49262 N54842 N8894
U62645	N48728 N64513
U62646	N10235 N10998 N13429 N14761 N1637 N16711 N18789 N20790 N24538 N28702 N32662 N33361 N33617 N3491 N3500 N35729 N37586 N37690 N37748 N37811 N43436 N48473 N48699 N51692 N53585 N54090 N57582 N59822 N60383 N61959 N63180 N63656 N64273
U62647	N14761 N19347 N58615 N6890
U62648	N16683 N20699 N25889 N28467 N41968 N54594 N58538 N871
U62649	N19716 N21019 N36751 N38138 N40839 N42726 N59984 N60383 N61880 N871 N9340
U6265	N23349 N24719 N40198 N51706 N58264 N62318 N8148
U62651	N19638 N28320 N40716 N41651
U62654	N10689 N12042 N13429 N14761 N1622 N19542 N21383 N25471 N32643 N35729 N38701 N39498 N41633 N50060 N50755 N59688 N61022 N61404
U62655	N14761 N18587 N19638 N24187 N31985 N33905 N34475 N38108 N38215 N39428 N48124 N48699 N61404 N62318 N871 N8834
U62657	N35729
U62659	N11708 N33828 N48742
U6266	N61959 N8148
U62662	N51368
U62666	N10671 N1171 N19111 N20641 N21202 N26566 N40839 N61575 N64273 N6890
U62671	N19913 N19982 N2235 N41948 N51305 N5270 N57491 N7328 N8834
U62672	N60550
U62675	N14185 N23554 N54422 N6225
U6268	N25699 N42801 N57886 N8422
U62683	N48645 N56011
U62684	N21771 N45020
U62685	N18340 N38179 N5248 N6702
U62687	N10235 N10746 N14512 N15023 N21297 N27194 N30190 N30648 N31057 N31099 N32109 N35372 N35729 N38330 N44361 N4936 N51706 N53393 N53585 N62318 N63390
U6269	N40839
U62691	N13836 N14742 N22404 N28046 N28859 N31756 N48284
U62692	N17658 N64787
U62694	N56586
U62697	N11539 N19823 N5270 N54522 N63970
U62698	N25113 N43488 N44361 N45523 N59231 N64955
U627	N33117 N5791
U6270	N19638 N53585
U62700	N14191 N15034 N16215 N22260 N28091 N28811 N30955 N32643 N38039 N3841 N46337 N52094 N5374 N58641 N65193
U62701	N14761 N20746 N28811 N53585 N871
U62704	N14761
U62705	N1169 N23305 N35305 N36514 N38980 N3930 N43495 N52544
U62706	N15539 N19347 N40431 N48284
U62710	N35231
U62713	N40716
U62717	N14185
U62718	N3128 N36684 N42457 N48657
U62724	N35729 N52500 N53585 N7328
U62729	N11484 N34998
U6273	N12327 N29849 N51706 N871 N8985
U62731	N10629 N2782 N40254 N52500 N54842 N56889 N6107 N63656
U62736	N49990
U62737	N10763 N56678 N63554
U62738	N15855 N18106 N28203 N45999 N55582 N59576
U62739	N41122 N60550
U6274	N20530 N23349 N31181 N33964 N5075 N63180
U62740	N35729 N51706
U62744	N32965 N3395 N41651 N43955 N51706 N53216 N63970
U6275	N40839 N61022
U62750	N12193 N13826 N19347 N28144 N4567 N56581
U62751	N29128 N44251 N56586
U62753	N53216 N6225
U62756	N28699 N30664 N42965 N5290
U62759	N20824
U6276	N32109 N57886
U62762	N60314 N64273
U62763	N15034 N3841
U62765	N10559 N11405 N38014 N40555 N44361
U62766	N17365 N20079 N20522 N28512 N33828 N41140 N43524 N45999 N47356 N50755 N53585 N61267 N62247
U62768	N16166 N1940 N23349 N33617 N35729 N48742 N49908 N50755 N58641 N871
U62769	N20342 N20746 N21771 N23414 N27341 N3259 N35729 N36132 N42726 N47508 N53585 N61267 N64955 N8148
U62771	N6285
U62772	N14689 N23901 N28058 N47525 N58078 N64273
U62774	N5241 N7333
U62778	N36883
U6278	N29021 N38138 N4247 N64273
U62781	N63656 N6622
U62782	N21383 N25158 N3259 N51636 N51706 N63656 N7062
U62783	N42803 N51706 N53585 N55388 N57886 N63970 N871
U62784	N12194 N14724 N21771 N39708 N54826 N55043 N812 N8443
U62792	N14761
U62793	N38330 N8154
U62794	N14374 N31057 N37378 N43635 N61022 N871
U62795	N13575 N21895 N22260 N27194 N39495 N49699 N51777 N57109 N64626
U62796	N18446 N19638 N22270 N29948 N48657 N51706
U62797	N2472 N35305 N41881
U62798	N45523
U62800	N12652 N20919
U62801	N40286
U62803	N27341 N27447 N55204 N60895 N63970
U62804	N14761 N20530 N21178 N27203 N35729 N8148
U62809	N29340 N33835 N49491 N62001
U6281	N40716
U62810	N2486 N3395 N6285
U62812	N19296
U62815	N1080 N10843 N13303 N16533 N25030 N30190 N3471 N43778 N51347
U62816	N3820 N62318 N6656
U62820	N35729 N52121 N58111
U62822	N10629 N14761 N17099 N19410 N29419 N32010 N35150 N36883 N37009 N41881 N42996 N48615 N51706 N53585 N57754 N61497 N62105 N9457
U62824	N10559 N13827 N14689 N14761 N16215 N17070 N20335 N21526 N21936 N34888 N35729 N36888 N40196 N40963 N47167 N51111 N59319 N9206
U62825	N30121 N30473 N44628 N46984 N53585 N54522 N54842 N58871 N61880 N61997 N63835
U62832	N13429 N22260 N27526 N5290
U62837	N10843 N12194 N28822 N34399 N37011 N38182 N38701 N40555 N43955 N52476 N54842 N56353 N56889
U6284	N15855 N37811 N55204
U62842	N52784 N57582 N7333
U62843	N47247 N53585 N56586
U62850	N20342 N53585 N871
U62851	N14761 N27341 N28856 N63970
U62852	N14417
U62854	N10235 N3259 N3348 N36230 N40555 N5699 N5791 N61120 N7422
U62855	N61022
U62857	N29854 N60615
U62858	N11006 N22260 N41881 N4408 N55937 N58641 N6702 N8148 N871
U62863	N35729 N6354
U62864	N47624
U62865	N11701 N29948 N36883 N61997 N8443
U62866	N35729 N53585 N54834 N57754
U62868	N16215 N33828 N43846
U62869	N10986 N11529 N12038 N15023 N29249 N40839 N42220 N44914 N48728 N52121 N52631 N59657
U62870	N10897 N16199 N21452 N31447 N40839 N5683
U62871	N19152
U62873	N38138 N51706
U62874	N30174 N3930 N39558 N45971 N57582
U62875	N12194 N36751
U62877	N41881
U62878	N12194 N38367 N40716
U62879	N38850 N39838
U62880	N10897 N36751 N40716 N42528 N64955
U62881	N15269 N19982 N22273 N35607 N37535 N50060 N51587 N53585 N59231 N6890
U62884	N8148
U62885	N45519 N6471
U62886	N17340 N3259 N38330 N39838 N41298 N42528
U62887	N30190 N3471 N43370
U62888	N32437 N51983 N61022
U6289	N10897 N12845 N14761 N21178 N28061 N3501 N35519 N35729 N46357 N54469 N61267 N62634
U62891	N10158 N20495 N29106 N3517 N38330
U62894	N27581 N3841 N40716 N62318
U62896	N22260 N22880 N40716 N51692 N53354 N57754
U62898	N12709 N13312 N15254 N20342 N27464 N42091 N51706 N53585 N58641 N9674
U629	N1455 N27526 N31224 N4524 N47525 N58264 N65185
U62901	N13471 N44021 N48742 N51289 N52554 N8082
U62903	N14761 N42726
U62904	N61022 N61997
U62906	N41840
U62908	N35729 N40716 N5075 N58641 N61103 N871
U62909	N48284
U6291	N21019 N21383 N32874 N37120
U62910	N45395 N63583
U62911	N53585 N63970
U62912	N64734
U62913	N34561 N36751 N37108 N43370 N4428 N48259 N61214 N62899
U62914	N35729
U62915	N55582 N58264
U62917	N14734 N21242 N42937 N52577 N53973 N63583 N6690
U62922	N22260 N2486
U62924	N27562 N34004 N35112 N46157 N58264 N902
U62931	N26009 N4510
U62932	N35729 N40254 N56575
U62934	N29597
U62944	N10812 N15539 N15855 N17990 N19347 N23942 N25158 N267 N32109 N3418 N38776 N40716 N41579 N42457 N42528 N4428 N45041 N4531 N47981 N49699 N5075 N51706 N51983 N57464 N5902 N61379 N62805 N6778 N9377
U62945	N27581 N38566 N8834
U62948	N28398
U62949	N32643
U6295	N53585
U62955	N15147 N46858
U62957	N42660
U62959	N48742
U62960	N21771 N36676 N39430 N41633 N51692 N60364
U62962	N60550 N7422
U62964	N19005 N64273
U62966	N17423 N4408 N55388 N871
U62967	N62620
U6297	N28204 N54842
U62971	N2782
U62973	N10897 N13200 N14742 N24187 N29446 N32438 N44361 N846
U62975	N7863
U62976	N22353
U62977	N38215 N58264
U6298	N27526 N34069
U62980	N15765 N18196 N38850 N40442 N43955 N54522 N55497 N57886 N8422
U62981	N17109 N29468 N32691 N35729 N60895
U62983	N17952 N47525 N6225 N6890
U62984	N1012
U62985	N25604 N40716 N62634 N6396 N64955
U62987	N20824 N55948
U62988	N53987
U62989	N20569
U6299	N30507
U62991	N33964 N39494 N53216 N59852
U62994	N41232 N52631 N54378 N61022
U62998	N27526 N44361
U62999	N10235 N11959 N14251 N14374 N1914 N21554 N21970 N22270 N24606 N25471 N2569 N27094 N30303 N31181 N35729 N37748 N38713 N41651 N45146 N45828 N49458 N52447 N55204
